seller_id,total_orders,average_delivery_days,late_rate,average_price,average_freight
0015a82c2db000af6aaaf3ae2ecb0532,3,10.793885030864198,0.0,895.0,21.02
001cca7ae9ae17fb1caed9dfb1094831,234,13.096631647673314,5.555555555555555,104.64542735042734,36.99089743589744
002100f778ceb8431b7a1020ff7ab48f,54,16.192371399176952,16.666666666666664,22.52962962962963,14.417777777777777
003554e2dce176b5555353e4f3555ac8,1,4.646805555555556,0.0,120.0,19.38
004c9cd9d87a3c30c522c48c4fc07416,168,14.43036361882716,7.738095238095238,116.48648809523809,20.977916666666665
00720abe85ba0859807595bbf045a33b,26,8.532746171652422,7.6923076923076925,38.75,12.153076923076924
00ab3eff1b5192e5f1a63bcecfee11c8,1,9.052488425925926,0.0,98.0,12.08
00d8b143d12632bad99c0ad66ad52825,1,7.233344907407408,0.0,86.0,51.1
00ee68308b45bc5e2660cd833c3f81cc,172,9.16644191429802,8.13953488372093,117.79069767441861,18.49220930232558
00fc707aaaad2d31347cf883cd2dfe10,135,15.77124777091907,4.444444444444445,93.96222222222222,16.926592592592595
010543a62bd80aa422851e79a3bc7540,2,9.085081018518519,0.0,708.0,15.975000000000001
010da0602d7774602cd1b3f5fb7b709e,5,26.114687499999995,0.0,169.9,46.05
011b0eaba87386a2ae96a7d32bb531d1,2,25.1803125,0.0,49.99,14.59
01266d4c46afa519678d16a8b683d325,3,5.922897376543209,0.0,30.083333333333332,15.743333333333334
013900e863eace745d3ec7614cab5b1a,26,11.491611467236469,0.0,62.29615384615385,18.064230769230768
014c0679dd340a0e338872e7ec85666a,15,19.02018364197531,13.333333333333334,470.53333333333336,41.88733333333333
014d9a685fd57276679edd00e07089e5,12,8.837832754629629,0.0,60.82333333333333,12.244166666666667
0176f73cc1195f367f7b32db1e5b3aa8,38,13.377644066764132,10.526315789473683,122.18947368421053,33.47552631578947
01bcc9d254a0143f0ce9791b960b2a47,10,12.787733796296296,0.0,139.321,25.148
01c97ebb5cdac52891c0ed1c37ba0012,12,12.708532986111111,0.0,48.125,14.875
01cf7e3d21494c41fb86034f2e714fa1,65,11.565541132478632,4.615384615384616,145.224,30.222307692307695
01ed254b9ff8407dfb9d99ba1e17d923,5,6.675569444444444,0.0,293.198,13.544
01fd077212124329bac32490e8ef80d9,39,7.986924857549857,2.564102564102564,30.974358974358974,14.752820512820513
01fdefa7697d26ad920e9e0346d4bd1b,130,10.75119756054131,6.153846153846154,113.8656153846154,21.002
0241d4d5d36f10f80c644447315af0bd,246,10.94086523261066,5.691056910569105,127.6329268292683,27.86142276422764
0249d282d911d23cb8b869ab49c99f53,11,10.258965698653197,18.181818181818183,35.72727272727273,12.625454545454545
024b564ae893ce8e9bfa02c10a401ece,8,18.18716724537037,0.0,88.30000000000001,26.5
028872bfa080090a9d0abd4f1af168f8,3,16.481273148148148,0.0,23.5,15.79
02b72cdeb9cfcc429f1af6f4e3f3b737,4,12.510251736111112,0.0,130.6625,56.4975
02c988090b766852e088c69d7fb3b551,16,8.518108362268519,0.0,97.77312500000001,12.910625
02d35243ea2e497335cd0f076b45675d,16,25.812436342592594,37.5,362.125,37.871875
02dcd3e8e25bee036e32512bcf175493,15,17.230233796296297,33.33333333333333,89.46000000000001,18.772666666666666
02ecc2a19303f05e59ce133fd923fff7,24,10.815350597993827,0.0,219.34124999999997,19.925416666666667
02f5837340d7eb4f653d676c7256523a,30,9.659020061728395,3.3333333333333335,129.435,19.361
02f623a8eb246f3c5f7c2f96462654e6,44,8.482709648569024,9.090909090909092,144.95454545454547,18.855227272727273
0307f7565ff85b299b6e5ef162b1b1a9,6,15.198894675925928,0.0,785.3166666666666,42.83166666666667
0336182e1b3e92f029d5354832045fdf,2,13.061111111111112,0.0,14.9,8.785
034b9387752bfa309f350a70cd45ffa3,8,8.508582175925927,0.0,12.0,18.0325
038b75b729c8a9a04b0d07cba7eabe86,2,22.549861111111113,50.0,233.5,45.425
039b29ff3b3473435d0cd59040575de9,9,9.107943672839506,0.0,12.766666666666667,11.183333333333334
039e6ad9dae79614493083e241147386,5,14.593856481481481,20.0,2585.0,69.684
03a2a6dcbe45d639c4dc2a0d24769c40,9,10.4471579218107,11.11111111111111,119.82333333333334,19.13888888888889
03bd479e1d9484cdb14104d3023f7321,3,20.46724151234568,33.33333333333333,119.90000000000002,19.24
0417b067eeab773d2f7061a726dc477f,13,17.55735933048433,30.76923076923077,143.01384615384615,49.42846153846154
042573af89b6d931f672efaf789d8358,3,20.024783950617284,33.33333333333333,137.82666666666668,21.69666666666667
04308b1ee57b6625f47df1d56f00eedf,92,18.87600291867955,11.956521739130435,641.2152173913043,32.05239130434783
0432ead42b6c8a0bdf68154add917fdf,87,8.863279320987655,3.4482758620689653,87.06206896551724,13.563218390804598
044668ccd5316b12a7cf0d54a156e3e9,4,7.197418981481482,0.0,34.45,13.3875
04843805947f0fc584fc1969b6e50fe7,2,15.037071759259259,100.0,700.0,37.38
048c2757535328e0d7dac690ad3c0aae,50,18.514625925925927,14.000000000000002,181.3016,24.9466
04aa0a1c5ce6b222003403a3e11c3cc0,17,16.365153867102396,11.76470588235294,324.5882352941176,48.32411764705882
04aba03279157f6d4e0fe8ccaf21963c,15,11.624953703703705,6.666666666666667,161.06666666666666,21.282
04e38a233f726ef161074ab1c9b0399a,24,11.575084394290123,12.5,41.31666666666667,14.819583333333334
04ee0ec01589969663ba5967c0e0bdc0,1,3.0675925925925926,0.0,289.49,24.83
04fdea0c111866e6cf812f1570d6b5bd,8,18.002058738425927,12.5,108.125,21.66875
0509040ea3fe50071181bbc359eb7738,96,11.378378785686728,6.25,38.430729166666666,14.686458333333333
052577151711aec5c744fe12e66db3e1,1,14.03383101851852,0.0,687.0,42.65
054694fa03fe82cec4b7551487331d74,21,30.169812610229275,28.57142857142857,394.5761904761905,31.44
056b4ada5bbc2c50cc7842547dda6b51,65,12.710589921652423,10.76923076923077,187.7446153846154,19.729076923076924
0570350b23eda5444f8d1d9544932058,11,4.799916877104377,0.0,56.99090909090909,11.350909090909092
05730013efda596306417c3b09302475,4,9.451623263888889,0.0,238.0,54.167500000000004
058cb5aeb36d7c0fcae20fc85d5e0a59,12,9.675294174382715,8.333333333333332,103.0,62.318333333333335
058fd0aa2bfdb2274e05e1ae971dabb6,63,10.220733575837741,7.936507936507936,119.83968253968253,13.95047619047619
05a48cc8859962767935ab9087417fbb,1,11.276516203703704,0.0,42.9,16.49
05a940b4ecae36cadfd8e93bd9c43257,9,14.254607767489713,0.0,77.23333333333333,18.77777777777778
05aebce0b5c8f0d41b29b686f2d05fd3,2,6.0006712962962965,50.0,37.495000000000005,22.945
05ca864204d09595ae591b93ea9cf93d,1,5.168472222222222,100.0,179.9,8.52
05d2173d43ea568aa0540eba70d2ca76,66,14.65211595117845,6.0606060606060606,87.26757575757576,25.443484848484847
05e107217c7266362fd44b75b2cd4cc4,8,6.803227719907407,50.0,24.172500000000003,10.251249999999999
05f51e13da97139648b8125c31e5f51b,60,12.294118248456789,15.0,218.33849999999998,31.477500000000003
05feb94f19d094d4b0f9281f0b1d4c99,6,15.371317515432098,0.0,1558.8333333333333,116.17333333333333
05ff92fedb5be47920fea08e501238b9,60,12.246267746913581,5.0,353.933,29.131500000000003
062c325cd6a2b87845fab56b4ec2eeae,2,5.495763888888889,0.0,66.61,11.93
062ce95fa2ad4dfaedfc79260130565f,59,13.336690207156309,3.389830508474576,126.76440677966103,20.073389830508475
06532f10282704ef4c69168b914b77be,8,16.55254195601852,0.0,1228.49375,79.1
06579cb253ecd5a3a12a9e6eb6bf8f47,70,10.958568783068785,15.714285714285714,65.53428571428572,20.293857142857142
066a6914e1ebf3ea95a216c73a986b91,72,14.171297743055556,4.166666666666666,124.39416666666665,22.988611111111112
0691148aee60ca47977c187804f935ae,53,13.014661949685536,3.7735849056603774,110.72660377358491,28.130943396226417
0692610d8abe24f287e9fae90ea0bbee,4,6.603399884259259,25.0,43.4975,7.9325
06a2c3af7b3aee5d69171b0e14f0ee87,402,17.7378431338677,23.6318407960199,89.79597014925372,30.028656716417913
06bb3a2fe5e7b7a845b13e8fb91bd944,18,8.900171039094651,0.0,85.3438888888889,18.11888888888889
06df0c10d34e459d9672bc77388742eb,30,9.701925925925927,10.0,302.3333333333333,17.525666666666666
06e5eefc71ec47ae763c5c6f8db7064f,93,10.9686506869773,2.1505376344086025,232.7813978494624,23.136021505376345
07017df32dc5f2f1d2801e579548d620,9,10.179305555555555,0.0,105.16555555555556,20.194444444444443
070d165398b553f3b4b851c216b8a358,38,11.01272508528265,13.157894736842104,87.715,25.472105263157893
0725b8c0f3f906e58f70cbe76b7c748c,36,11.780044688786008,19.444444444444446,60.04222222222222,19.554166666666667
0743a0239d764b9a0f959a57d07e36ab,4,5.358070023148148,0.0,84.24,16.565
0747d5bb69f0586cc869d8af4c50f93e,13,14.296866096866097,7.6923076923076925,24.83076923076923,13.956923076923077
0761743cbffb25d7148189e9f1a5f03a,7,14.52374007936508,0.0,34.457142857142856,12.314285714285715
077c5fae4bea9500e3737b16f71b9d3a,6,7.973985339506172,0.0,17.8,11.74
0791d9fc1e30678ecf03d3e55fa108d3,11,6.251305765993266,0.0,76.54545454545455,16.99909090909091
079d295dcbf06ee8bb1b65ba964eb2b6,10,6.923537037037038,0.0,34.93,19.079
07a9bc7f61396b658ddf3ac534efe44c,1,5.995138888888889,0.0,119.9,15.59
07bf9669d84d1f11be443a9dd938f698,24,8.712097800925926,0.0,74.0,26.925833333333333
07d75e33f2750d97d467fb57e4dfdd8a,2,11.796643518518518,0.0,361.2,18.595
07de60b03d150fb3ea09eab5da5e4c8b,9,13.419634773662551,11.11111111111111,79.9,18.87777777777778
07e8e8fc5222bb358e6f259da3197074,2,8.63806712962963,0.0,25.9,11.53
080102cd0a76b09e0dcf55fcacc60e05,128,9.722531919126157,3.90625,43.848828125,16.881484375
080199a181c46c657dc5aa235411be3b,83,8.108475011155734,2.4096385542168677,174.74939759036147,12.53831325301205
08061dc0fc165ed41288cc7acde738ee,4,20.068133680555558,25.0,30.95,14.605
08084d990eb3f53af056ccbc1730c8a7,12,8.503523341049382,0.0,31.041666666666668,19.524166666666666
081acf3de680d554796c9cf041be7bc2,8,13.57564525462963,12.5,199.6625,25.6875
082e0bf4cb865a6533b1e8e498cc0255,23,13.150716082930758,13.043478260869565,90.14347826086957,43.08826086956522
085f6f7e049c996695fb2074fe38d45e,8,10.334759837962963,0.0,38.175,16.32
08633c14ef2db992c11f840f04fad4cd,97,10.11452796869034,6.185567010309279,78.80721649484536,14.685773195876289
0873d9f8f36123f8d910f4760e788cfb,6,13.130835262345679,50.0,1210.9316666666666,26.843333333333334
0885aaf116795758dfeb5f1032487bcd,29,5.738515325670498,3.4482758620689653,88.72758620689655,17.208275862068966
0887a9f087bcd5d9f6642b52f897fc6c,12,14.240796682098766,8.333333333333332,136.83333333333334,18.3625
08ad4ac1388e4420ca531c3edfc46198,7,7.046665013227513,0.0,31.66,12.721428571428572
08cdbae123ff67ca4e36d9d641ce0119,6,29.354342206790122,66.66666666666666,516.4983333333333,182.745
08d0949a9a17c027262db1f3c450c26c,12,14.330144675925924,0.0,27.066666666666666,19.42
08d1c9478fb0d7d7fcac9c0da4e82fc7,1,10.392372685185185,0.0,538.0,67.57
08d2d642cf72b622b14dde1d2f5eb2f5,20,14.932358796296295,15.0,45.45,15.307999999999998
08f5819815f3d06545011850bd70f0a8,3,8.471766975308642,0.0,150.66666666666666,23.61
091065b789659bc3cd9af9cb3a6253ff,2,11.264837962962964,0.0,679.5,42.685
0936e1837d0c79253456bbb2ffaaef10,2,18.366805555555555,0.0,19.45,15.56
093805f8f2aeb63881444571e1f48f30,27,8.16587877229081,3.7037037037037033,45.029259259259256,12.738518518518518
094ced053e257ae8cae57205592d6712,19,12.158787158869396,0.0,79.9578947368421,24.15947368421053
0951a6e282947e09cd47969f4ed0b47f,7,4.71951388888889,0.0,70.32857142857144,12.574285714285713
09883d9ab71c8fe8a9bfc7fc3075b07e,4,14.438301504629628,25.0,67.4,15.122499999999999
099095b050cfe8eb1ddff5317587e96e,19,10.407467714424952,15.789473684210526,263.36,36.9521052631579
09bad886111255c5b5030314fc7f1a4a,5,6.468912037037036,0.0,97.5,14.572
09f952a5f58d2285b0372551ae8f9b01,56,13.147993138227514,5.357142857142857,211.09821428571428,27.231428571428573
0a198e95d32b1be2da9424c962a6ebfa,1,16.04769675925926,0.0,69.99,16.68
0a82f5fb06a4fe4ac2cf7cb412ec71b8,2,5.281736111111111,0.0,231.0,11.399999999999999
0a85ebe4e328db81ac9109781205e2f7,12,5.248940007716049,8.333333333333332,55.65833333333333,11.479166666666666
0aa2205ca24f113f4658a5c536667426,11,6.862206439393939,0.0,74.14727272727272,15.68
0ac4201fda2c68ebc0e47cb9423cf3c9,14,12.482843915343917,7.142857142857142,119.77714285714286,16.71357142857143
0ad80de75c811326389cfb1daba7d45e,6,8.998383487654321,0.0,241.5666666666667,19.220000000000002
0adac9fbd9a2b63cccaac4f8756c1ca8,134,12.779218663626313,5.223880597014925,116.10149253731343,17.894776119402987
0ade5cc4a305ed7093a23f68ca47519c,2,6.875769675925927,0.0,79.44,21.195
0aea4c6ae1505b3228ddf3dd7822ee5b,8,18.434872685185184,25.0,178.48875,18.96875
0af2ab31141893d26aca5a404a537dab,1,5.809513888888889,0.0,59.0,15.51
0af977692321d895349eded183341d28,2,2.5402256944444446,0.0,128.875,9.735
0afccdb8a34ee5c79f7c06faf2b4d56e,24,13.473533468364197,8.333333333333332,49.4,15.47875
0b09101900100c0e9d312861fad5a1b9,1,18.53783564814815,0.0,153.75,14.61
0b0ddbc7b9d9584f442c7ac92b0ff6c9,3,11.944313271604939,0.0,472.25333333333333,44.626666666666665
0b18d63d0cd1d723567903fd34a07df2,14,6.88448578042328,0.0,119.86714285714285,18.992142857142856
0b1ca3ef18a63d7eb0c8897fa0849c08,1,6.710289351851852,0.0,55.0,7.87
0b35c634521043bf4b47e21547b99ab5,77,17.4247843013468,11.688311688311687,171.89155844155843,18.89792207792208
0b36063d5818f81ccb94b54adfaebbf5,15,14.543993055555555,0.0,51.0,1.2
0b3f27369a4d8df98f7eb91077e438ac,2,7.161655092592593,0.0,73.255,12.44
0b46f784306be7200ca1700aa55d819f,1,3.2436574074074076,0.0,19.9,10.96
0b64bcdb0784abc139af04077d49a20e,4,8.495092592592593,0.0,34.4,17.052500000000002
0b90b6df587eb83608a64ea8b390cf07,209,14.400937832270069,3.349282296650718,136.328995215311,17.216172248803826
0bae85eb84b9fb3bd773911e89288d54,145,10.269420977011494,0.6896551724137931,51.265931034482755,20.048275862068966
0bb27263628258b8111a0262769fa9db,1,41.68077546296296,0.0,22.2,10.96
0bb738e4d789e63e2267697c42d35a2d,30,11.943653815453384,3.3333333333333335,76.94666666666667,20.564666666666668
0be8ff43f22e456b4e0371b2245e4d01,175,10.33649470899471,6.2857142857142865,64.77714285714286,14.33422857142857
0bebbb2cea103a4a020c95d43fd7d754,9,5.9149704218106995,0.0,151.91111111111113,16.348888888888887
0bf0150d5b9d60d9cd2906003332f085,62,14.129168533452807,19.35483870967742,93.13870967741936,17.705483870967743
0bfd0b434243adc5c2e1aa6baf19c6aa,6,8.463200231481482,0.0,61.86666666666667,10.964999999999998
0c7533c71df861ec58ad7ff999ed0e8d,73,10.596120306950786,4.10958904109589,40.94931506849315,11.975479452054795
0c7f30ae9b147eca07affbef92832a6a,5,8.54264814814815,0.0,95.9,17.522
0c8380b62e38e8a1e6adbeba7eb9688c,218,12.583845300288822,5.045871559633028,79.0320642201835,18.67775229357798
0cab2da43793a6f3c5ed8514c5f54627,3,5.005370370370371,0.0,103.23333333333335,19.066666666666666
0cbcee27c791afa0cdcb08587a2013a8,39,12.96724626068376,10.256410256410255,129.59358974358975,20.09051282051282
0d33a55da925bbf1ff02af5f6059fc7f,24,8.80104118441358,4.166666666666666,22.804166666666664,16.067083333333333
0d4c8269e7f0401201794deef160edd6,4,18.80715277777778,0.0,198.16,24.8475
0d83f8e03188682112cc0d93523705cc,8,25.216799768518516,50.0,87.0325,15.53875
0d85bbda9889ce1f7e63778d24f346eb,58,18.322939814814813,18.96551724137931,83.53793103448275,28.00862068965517
0daf5180aa44356f60f8effa533b55a2,2,8.025891203703704,50.0,72.4,19.415
0db783cfcd3b73998abc6e10e59a102f,137,11.658036631522032,3.64963503649635,66.25839416058393,14.592335766423359
0dd184061fb0eaa7ca37932c68ab91c5,193,11.247586475724429,9.844559585492227,95.57989637305698,27.56217616580311
0ddefe3c7a032b91f4e25b9c3a08fca1,10,8.622295138888889,0.0,40.29,15.0
0df3984f9dfb3d49ac6366acbd3bbb85,88,9.61155579229798,1.1363636363636365,112.40329545454546,16.852840909090908
0dfbed20065e425d2eaefb101f9816c0,3,21.56864197530864,33.33333333333333,28.116666666666664,16.416666666666668
0e44d110fa6a54e121cb2c095a77762f,6,12.001626157407408,16.666666666666664,37.22,11.676666666666668
0e72c1a751b496722a6cb1f10653b62a,3,6.891940586419753,0.0,46.93333333333334,17.1
0e982cff76cc0579f632cea8a0e38c9d,7,8.335092592592591,0.0,138.84285714285713,15.608571428571427
0ea22c1cfbdc755f86b9b54b39c16043,265,11.021397274633124,1.509433962264151,39.97018867924528,15.969735849056603
0eaa7e33d73809f1f925f7d07c506cbd,15,5.903765432098766,0.0,103.46666666666667,12.993333333333334
0ebd97a106433a45a4aebe57c1799778,32,9.262953559027778,0.0,95.2125,19.215
0ec28cec4046a4a199b6de9b4c891d97,4,8.863423032407407,0.0,74.15,14.01
0ed6ce5d87fd9c69eaacaeb778d67235,42,15.995893132716049,14.285714285714285,48.25047619047619,15.97095238095238
0ee4fb99ac55ffbbc98795aa01b7f8fa,1,6.882916666666667,0.0,59.9,11.03
0ef83d7d83ed97cd2a0049ac8be5f88a,55,9.616123106060606,1.8181818181818181,80.382,18.669090909090908
0f0c984a4a955310903b6b6008660bad,4,14.240300925925926,25.0,92.4525,27.892500000000002
0f519b0d2e5eb2227c93dd25038bfc01,1,12.271921296296297,0.0,79.9,23.0
0f7eea709efdf942b5f95c7516dbacd7,3,8.043919753086419,0.0,65.24666666666667,14.773333333333333
0f80a40c312b2472dca482cf50f5186f,1,5.3246064814814815,0.0,129.9,20.1
0f94588695d71662beec8d883ffacf09,1,14.887152777777779,0.0,9.0,18.59
0fe2d9733ed841eb064503920015a8c0,3,8.665925925925926,0.0,129.88,36.23666666666667
0ff83046c3fa22efee8ecf291888b191,11,12.322455808080809,0.0,69.9,23.134545454545457
0ffa40d54288e4f3499b8780dd0f144f,35,13.45839484126984,14.285714285714285,61.79428571428572,16.67628571428571
10076e5788b8ee532724bcd460baf762,26,9.809331374643874,3.8461538461538463,31.595384615384617,14.511538461538462
10089e9f2fd0c668a8fd4e52e1698888,3,7.632048611111112,0.0,379.9666666666667,19.80333333333333
101a3a003516bc11253298b2fad3cb65,6,6.880599922839505,0.0,75.0,12.333333333333334
1025f0e2d44d7041d6cf58b6550e0bfa,1420,12.051349105046949,9.225352112676056,97.32997183098591,23.743943661971834
10264f60a8f0a4d2f30810f5c661c673,4,4.128816550925926,0.0,71.15,10.465
1099a00e0ee3a50935e6c2447ca090c5,3,15.039498456790126,33.33333333333333,283.2333333333333,20.37666666666667
10cdd491d1dbea8fb4ead97b19c334ce,3,7.089984567901234,0.0,69.63333333333334,26.286666666666665
10ff823eda2b032e2c93d17a7d294736,8,9.76951244212963,0.0,143.1225,18.485
112453736dbe3889cfb74e1aaa0ba0c1,14,13.670192625661375,0.0,135.0,18.912142857142857
1127b7f2594683f2510f1c2c834a486b,128,10.25074951171875,6.25,52.10703125,13.81796875
11305281b50fff20ae8bb473f8e11876,40,14.009434317129628,12.5,163.21750000000003,36.11275
113e3a788b935f48aad63e1c41dac1bd,48,12.03533733603395,4.166666666666666,17.653125,14.304166666666667
116ccb1a1604bc88e4d234a8c23f33de,73,8.779757420091324,5.47945205479452,27.464246575342468,12.923835616438357
11742f81550ac064cc9a40f67151d9ad,2,9.095063657407408,0.0,390.95,24.555
117cfc326c6d50da67ca858ff5c0c852,5,6.073467592592593,0.0,90.92,16.296
11938fcc75f6902fea1d0a6f72b54a57,2,22.36358796296296,0.0,297.49,71.08
119c7f1a00ef43fad0e57604e76a747c,2,5.977835648148148,0.0,94.9,8.51
119d1aef1b4144adba89163f6cd9f5d4,4,4.477740162037037,0.0,273.5,51.06
11bfa66332777660bd0640ee84d47006,102,16.1661926969862,17.647058823529413,38.48892156862745,16.496764705882352
11d4c477d09821164bca4f70a2eae031,4,6.707725694444444,0.0,20.76,14.454999999999998
11eac105f3f90a9b87b19c89d91e24f3,5,9.12383101851852,0.0,160.578,24.988
11fb6f6d341adbe19e81733701704635,3,5.362199074074074,0.0,399.0,133.22
120476eb7a04c149d14772edaf5d9bf2,6,6.561263503086419,0.0,394.8,25.138333333333335
1284de4ae8aa26997e748c851557cf0e,3,19.269425154320988,0.0,486.6566666666667,28.956666666666667
128639473a139ac0f3e5f5ade55873a5,554,14.412933066753576,6.31768953068592,21.292148014440432,17.472364620938627
128f9bfbe4c7d5185033914b1de3d39a,15,12.833652006172839,6.666666666666667,84.49266666666668,16.798666666666666
12a8eb0f8d1cd3270695bf2a99f55966,2,20.976712962962964,50.0,198.5,19.835
12b9676b00f60f3b700e83af21824c0e,133,15.053846247563353,1.5037593984962405,198.31578947368422,26.508796992481205
12c2ed9cded6138cf0c75f525f565fc7,4,13.442248263888889,50.0,78.74,12.7625
13074f016982ff2bd6c58ced8682f000,14,14.536311177248677,28.57142857142857,141.21428571428572,55.40428571428571
131fcb0a0c9a47bba4474aacff0f14b7,4,4.300601851851852,0.0,92.45,9.1525
1336efc61c316ddf92c899eb817f7cae,85,11.714715005446624,9.411764705882353,56.90952941176471,17.858588235294118
134285d1f41da5c13a756ee8142c8a4e,4,8.562575231481482,0.0,393.17499999999995,20.2325
134a288e7de827ec5ec62e3ec9c3a295,9,9.450118312757203,0.0,97.49444444444445,14.06111111111111
134b867a0f7f8bbe6abf10f91874891e,1,12.933530092592592,0.0,789.89,132.95
13511db12ac61e2f89c53b72a944a60b,6,9.17029899691358,16.666666666666664,133.0,44.32833333333334
1352e06ae67b410cdae0b2a22361167b,2,34.307094907407404,100.0,89.0,18.05
1354d51653f645349064725ed204e85e,20,9.203769675925926,5.0,120.5,14.236
138dbe45fc62f1e244378131a6801526,58,6.209949113984674,3.4482758620689653,19.406206896551723,11.883448275862069
139157dd4daa45c25b0807ffff348363,1,1.2141782407407407,0.0,29.9,7.78
